zip,type,city,state,county,country,irs_estimated_population
40292,UNIQUE,Louisville,KY,Jefferson County,US,35
40293,STANDARD,Louisville,KY,Jefferson County,US,0
40294,UNIQUE,Louisville,KY,Jefferson County,US,0
40295,PO BOX,Louisville,KY,Jefferson County,US,0
40296,UNIQUE,Louisville,KY,Jefferson County,US,0
40297,UNIQUE,Louisville,KY,Jefferson County,US,0
40298,PO BOX,Louisville,KY,Jefferson County,US,0
40299,STANDARD,Louisville,KY,Jefferson County,US,40340
40310,PO BOX,Burgin,KY,Mercer County,US,941
40311,STANDARD,Carlisle,KY,Nicholas County,US,5890
40312,STANDARD,Clay City,KY,Powell County,US,4720
40313,STANDARD,Clearfield,KY,Rowan County,US,1940
40316,STANDARD,Denniston,KY,Menifee County,US,260
40317,PO BOX,Elliottville,KY,Rowan County,US,204
40319,PO BOX,Farmers,KY,Rowan County,US,155
40322,STANDARD,Frenchburg,KY,Menifee County,US,2530
40324,STANDARD,Georgetown,KY,Scott County,US,47140
40328,STANDARD,Gravel Switch,KY,Marion County,US,1110
40330,STANDARD,Harrodsburg,KY,Mercer County,US,17390
40334,STANDARD,Hope,KY,Bath County,US,62
40336,STANDARD,Irvine,KY,Estill County,US,9710
40337,STANDARD,Jeffersonville,KY,Montgomery County,US,4580
40339,PO BOX,Keene,KY,Jessamine County,US,157
40340,PO BOX,Nicholasville,KY,Jessamine County,US,819
40342,STANDARD,Lawrenceburg,KY,Anderson County,US,21130
40346,STANDARD,Means,KY,Menifee County,US,730
40347,STANDARD,Midway,KY,Woodford County,US,2600
40348,PO BOX,Millersburg,KY,Bourbon County,US,710
40350,STANDARD,Moorefield,KY,Nicholas County,US,210
40351,STANDARD,Morehead,KY,Rowan County,US,15600
40353,STANDARD,Mount Sterling,KY,Montgomery County,US,18820
40355,STANDARD,New Liberty,KY,Owen County,US,205
40356,STANDARD,Nicholasville,KY,Jessamine County,US,39920
40357,PO BOX,North Middletown,KY,Bourbon County,US,250
40358,STANDARD,Olympia,KY,Bath County,US,660
40359,STANDARD,Owenton,KY,Owen County,US,6090
40360,STANDARD,Owingsville,KY,Bath County,US,6140
40361,STANDARD,Paris,KY,Bourbon County,US,15300
40362,PO BOX,Paris,KY,Bourbon County,US,698
40363,PO BOX,Perry Park,KY,Owen County,US,193
40366,PO BOX,Preston,KY,Bath County,US,88
40370,STANDARD,Sadieville,KY,Scott County,US,2730
40371,STANDARD,Salt Lick,KY,Bath County,US,2210
40372,STANDARD,Salvisa,KY,Mercer County,US,2110
40374,STANDARD,Sharpsburg,KY,Bath County,US,1720
40376,STANDARD,Slade,KY,Powell County,US,86
40379,STANDARD,Stamping Ground,KY,Scott County,US,3420
40380,STANDARD,Stanton,KY,Powell County,US,5450
40383,STANDARD,Versailles,KY,Woodford County,US,22700
40384,UNIQUE,Versailles,KY,Woodford County,US,0
40385,STANDARD,Waco,KY,Madison County,US,2820
40386,UNIQUE,Versailles,KY,Woodford County,US,0
40387,STANDARD,Wellington,KY,Menifee County,US,1460
40390,STANDARD,Wilmore,KY,Jessamine County,US,5850
40391,STANDARD,Winchester,KY,Clark County,US,30410
40392,PO BOX,Winchester,KY,Clark County,US,878
40402,STANDARD,Annville,KY,Jackson County,US,2350
40403,STANDARD,Berea,KY,Madison County,US,22640
40404,UNIQUE,Berea,KY,Madison County,US,306
40405,PO BOX,Bighill,KY,Jackson County,US,213
40409,STANDARD,Brodhead,KY,Rockcastle County,US,2910
40410,PO BOX,Bryantsville,KY,Garrard County,US,91
40419,STANDARD,Crab Orchard,KY,Lincoln County,US,3630
40422,STANDARD,Danville,KY,Boyle County,US,19500
40423,PO BOX,Danville,KY,Boyle County,US,918
40434,PO BOX,Gray Hawk,KY,Jackson County,US,385
40437,STANDARD,Hustonville,KY,Lincoln County,US,3620
40440,STANDARD,Junction City,KY,Boyle County,US,1980
40442,STANDARD,Kings Mountain,KY,Lincoln County,US,870
40444,STANDARD,Lancaster,KY,Garrard County,US,12470
40445,STANDARD,Livingston,KY,Rockcastle County,US,620
40446,UNIQUE,Lancaster,KY,Garrard County,US,0
40447,STANDARD,Mc Kee,KY,Jackson County,US,5380
40448,PO BOX,Mc Kinney,KY,Lincoln County,US,198
40452,PO BOX,Mitchellsburg,KY,Boyle County,US,60
40456,STANDARD,Mount Vernon,KY,Rockcastle County,US,7160
40460,STANDARD,Orlando,KY,Rockcastle County,US,700
40461,STANDARD,Paint Lick,KY,Garrard County,US,2180
40464,STANDARD,Parksville,KY,Boyle County,US,790
40468,STANDARD,Perryville,KY,Boyle County,US,1680
40472,STANDARD,Ravenna,KY,Estill County,US,1140
40473,PO BOX,Renfro Valley,KY,Rockcastle County,US,49
40475,STANDARD,Richmond,KY,Madison County,US,49610
40476,PO BOX,Richmond,KY,Madison County,US,1059
40481,STANDARD,Sandgap,KY,Jackson County,US,400
40484,STANDARD,Stanford,KY,Lincoln County,US,9970
40486,STANDARD,Tyner,KY,Jackson County,US,1720
40488,PO BOX,Waneta,KY,Jackson County,US,82
40489,STANDARD,Waynesburg,KY,Lincoln County,US,3200
40492,PO BOX,Wildie,KY,Rockcastle County,US,97
40495,PO BOX,Winston,KY,Estill County,US,93
40502,STANDARD,Lexington,KY,Fayette County,US,22010
40503,STANDARD,Lexington,KY,Fayette County,US,23480
40504,STANDARD,Lexington,KY,Fayette County,US,18360
40505,STANDARD,Lexington,KY,Fayette County,US,20800
40506,UNIQUE,Lexington,KY,Fayette County,US,96
40507,STANDARD,Lexington,KY,Fayette County,US,1280
40508,STANDARD,Lexington,KY,Fayette County,US,10810
40509,STANDARD,Lexington,KY,Fayette County,US,39820
40510,STANDARD,Lexington,KY,Fayette County,US,810
40511,STANDARD,Lexington,KY,Fayette County,US,31070
40512,PO BOX,Lexington,KY,Fayette County,US,58
40513,STANDARD,Lexington,KY,Fayette County,US,10650
40514,STANDARD,Lexington,KY,Fayette County,US,15470
40515,STANDARD,Lexington,KY,Fayette County,US,32540
40516,STANDARD,Lexington,KY,Fayette County,US,2420
40517,STANDARD,Lexington,KY,Fayette County,US,30170
40522,PO BOX,Lexington,KY,Fayette County,US,319
40523,PO BOX,Lexington,KY,Fayette County,US,294
40524,PO BOX,Lexington,KY,Fayette County,US,411
40526,UNIQUE,Lexington,KY,Fayette County,US,27
40533,PO BOX,Lexington,KY,Fayette County,US,130
40536,UNIQUE,Lexington,KY,Fayette County,US,0
40544,PO BOX,Lexington,KY,Fayette County,US,221
40546,UNIQUE,Lexington,KY,Fayette County,US,0
40550,UNIQUE,Lexington,KY,Fayette County,US,77
40555,PO BOX,Lexington,KY,Fayette County,US,641
40574,PO BOX,Lexington,KY,Fayette County,US,51
40575,PO BOX,Lexington,KY,Fayette County,US,60
40576,PO BOX,Lexington,KY,Fayette County,US,46
40577,PO BOX,Lexington,KY,Fayette County,US,23
40578,PO BOX,Lexington,KY,Fayette County,US,42
40579,PO BOX,Lexington,KY,Fayette County,US,31
40580,PO BOX,Lexington,KY,Fayette County,US,25
40581,PO BOX,Lexington,KY,Fayette County,US,36
40582,PO BOX,Lexington,KY,Fayette County,US,41
40583,PO BOX,Lexington,KY,Fayette County,US,276
40588,PO BOX,Lexington,KY,Fayette County,US,525
40591,PO BOX,Lexington,KY,Fayette County,US,223
40598,UNIQUE,Lexington,KY,Fayette County,US,0
40601,STANDARD,Frankfort,KY,Franklin County,US,45070
40602,PO BOX,Frankfort,KY,Franklin County,US,1109
40603,PO BOX,Frankfort,KY,Franklin County,US,77
40604,PO BOX,Frankfort,KY,Franklin County,US,318
40618,UNIQUE,Frankfort,KY,Franklin County,US,0
40619,UNIQUE,Frankfort,KY,Franklin County,US,0
40620,UNIQUE,Frankfort,KY,Franklin County,US,0
40621,UNIQUE,Frankfort,KY,Franklin County,US,249
40622,UNIQUE,Frankfort,KY,Franklin County,US,0
40701,STANDARD,Corbin,KY,Whitley County,US,24230
40702,PO BOX,Corbin,KY,Whitley County,US,2187
40724,PO BOX,Bush,KY,Laurel County,US,0
40729,STANDARD,East Bernstadt,KY,Laurel County,US,4870
40730,PO BOX,Emlyn,KY,Whitley County,US,512
40734,STANDARD,Gray,KY,Knox County,US,3150
40737,STANDARD,Keavy,KY,Laurel County,US,1120
40740,STANDARD,Lily,KY,Laurel County,US,2410
40741,STANDARD,London,KY,Laurel County,US,17820
40742,PO BOX,London,KY,Laurel County,US,0
40743,PO BOX,London,KY,Laurel County,US,2249
40744,STANDARD,London,KY,Laurel County,US,15680
40745,PO BOX,London,KY,Laurel County,US,31
40750,UNIQUE,London,KY,,US,0
40754,STANDARD,Nevisdale,KY,Whitley County,US,0
40755,PO BOX,Pittsburg,KY,Laurel County,US,313
40759,STANDARD,Rockholds,KY,Whitley County,US,1990
40763,STANDARD,Siler,KY,Whitley County,US,250
40769,STANDARD,Williamsburg,KY,Whitley County,US,12930
40771,STANDARD,Woodbine,KY,Knox County,US,970
40801,PO BOX,Ages Brookside,KY,Harlan County,US,489
40803,PO BOX,Asher,KY,Leslie County,US,245
40806,STANDARD,Baxter,KY,Harlan County,US,1630
40807,PO BOX,Benham,KY,Harlan County,US,538
40808,STANDARD,Big Laurel,KY,Leslie County,US,175
40810,STANDARD,Bledsoe,KY,Harlan County,US,750
40813,STANDARD,Calvin,KY,Bell County,US,490
40815,STANDARD,Cawood,KY,Harlan County,US,890
40816,STANDARD,Chappell,KY,Leslie County,US,26
40818,STANDARD,Coalgood,KY,Harlan County,US,77
40819,STANDARD,Coldiron,KY,Harlan County,US,500
40820,STANDARD,Cranks,KY,Harlan County,US,250
40823,STANDARD,Cumberland,KY,Harlan County,US,2190
40824,PO BOX,Dayhoit,KY,Harlan County,US,318
40826,STANDARD,Eolia,KY,Letcher County,US,380
40827,STANDARD,Essie,KY,Leslie County,US,410
40828,STANDARD,Evarts,KY,Harlan County,US,2550
40829,PO BOX,Grays Knob,KY,Harlan County,US,761
40830,STANDARD,Gulston,KY,Harlan County,US,68
40831,STANDARD,Harlan,KY,Harlan County,US,3500
40840,STANDARD,Helton,KY,Leslie County,US,235
40843,STANDARD,Holmes Mill,KY,Harlan County,US,183
40844,PO BOX,Hoskinston,KY,Leslie County,US,227
40845,STANDARD,Hulen,KY,Bell County,US,240
40847,PO BOX,Kenvir,KY,Harlan County,US,449
40849,PO BOX,Lejunior,KY,Harlan County,US,179
40854,PO BOX,Loyall,KY,Harlan County,US,1455
40855,PO BOX,Lynch,KY,Harlan County,US,721
40856,STANDARD,Miracle,KY,Bell County,US,420
40858,STANDARD,Mozelle,KY,Leslie County,US,189
40862,STANDARD,Partridge,KY,Letcher County,US,390
40863,STANDARD,Pathfork,KY,Harlan County,US,290
40865,STANDARD,Putney,KY,Harlan County,US,260
40868,STANDARD,Stinnett,KY,Leslie County,US,510
40870,STANDARD,Totz,KY,Harlan County,US,330
40873,STANDARD,Wallins Creek,KY,Harlan County,US,1380
40874,STANDARD,Warbranch,KY,Leslie County,US,201
40902,STANDARD,Arjay,KY,Bell County,US,440
40903,STANDARD,Artemus,KY,Knox County,US,660
40906,STANDARD,Barbourville,KY,Knox County,US,8160
40913,STANDARD,Beverly,KY,Clay County,US,123
40914,STANDARD,Big Creek,KY,Clay County,US,460
40915,STANDARD,Bimble,KY,Knox County,US,890
40921,STANDARD,Bryants Store,KY,Knox County,US,198
40923,STANDARD,Cannon,KY,Knox County,US,740
40927,STANDARD,Closplint,KY,Harlan County,US,250
40930,PO BOX,Dewitt,KY,Knox County,US,377
40931,PO BOX,Eriline,KY,Clay County,US,0
40932,PO BOX,Fall Rock,KY,Clay County,US,267
40935,STANDARD,Flat Lick,KY,Knox County,US,1530
40939,STANDARD,Fourmile,KY,Bell County,US,350
40940,STANDARD,Frakes,KY,Whitley County,US,360
40941,PO BOX,Garrard,KY,Clay County,US,600
40943,STANDARD,Girdler,KY,Knox County,US,640
40944,PO BOX,Goose Rock,KY,Clay County,US,339
40946,STANDARD,Green Road,KY,Knox County,US,92
40949,STANDARD,Heidrick,KY,Knox County,US,560
40951,PO BOX,Hima,KY,Clay County,US,70
40953,STANDARD,Hinkle,KY,Knox County,US,430
40955,PO BOX,Ingram,KY,Bell County,US,180
40958,STANDARD,Kettle Island,KY,Bell County,US,340
40962,STANDARD,Manchester,KY,Clay County,US,11600
40964,STANDARD,Mary Alice,KY,Harlan County,US,404
40965,STANDARD,Middlesboro,KY,Bell County,US,8690
40972,STANDARD,Oneida,KY,Clay County,US,880
40977,STANDARD,Pineville,KY,Bell County,US,5620
40979,STANDARD,Roark,KY,Leslie County,US,253
40981,PO BOX,Saul,KY,Perry County,US,22
40982,STANDARD,Scalf,KY,Knox County,US,271
40983,STANDARD,Sextons Creek,KY,Clay County,US,193
40988,STANDARD,Stoney Fork,KY,Bell County,US,300
40995,STANDARD,Trosper,KY,Knox County,US,185
40997,STANDARD,Walker,KY,Knox County,US,128
40999,STANDARD,Woollum,KY,Knox County,US,312
41001,STANDARD,Alexandria,KY,Campbell County,US,19080
41002,STANDARD,Augusta,KY,Bracken County,US,1950
41003,STANDARD,Berry,KY,Harrison County,US,2080
41004,STANDARD,Brooksville,KY,Bracken County,US,3570
41005,STANDARD,Burlington,KY,Boone County,US,22650
41006,STANDARD,Butler,KY,Pendleton County,US,3830
41007,STANDARD,California,KY,Campbell County,US,3920
41008,STANDARD,Carrollton,KY,Carroll County,US,6440
41010,STANDARD,Corinth,KY,Grant County,US,2660
41011,STANDARD,Covington,KY,Kenton County,US,19780
41012,PO BOX,Covington,KY,Kenton County,US,244
41014,STANDARD,Covington,KY,Kenton County,US,5290
41015,STANDARD,Latonia,KY,Kenton County,US,18570
41016,STANDARD,Covington,KY,Kenton County,US,4580
41017,STANDARD,Ft Mitchell,KY,Kenton County,US,37600
41018,STANDARD,Erlanger,KY,Kenton County,US,25800
41019,UNIQUE,Covington,KY,Kenton County,US,0
41021,UNIQUE,Hebron,KY,,US,0
41022,PO BOX,Florence,KY,Boone County,US,795
41025,UNIQUE,Erlanger,KY,,US,0
41030,STANDARD,Crittenden,KY,Grant County,US,5790
41031,STANDARD,Cynthiana,KY,Harrison County,US,14200
41033,STANDARD,De Mossville,KY,Pendleton County,US,1890
41034,STANDARD,Dover,KY,Mason County,US,870
41035,STANDARD,Dry Ridge,KY,Grant County,US,10030
41037,PO BOX,Elizaville,KY,Fleming County,US,20
41039,STANDARD,Ewing,KY,Fleming County,US,2410
41040,STANDARD,Falmouth,KY,Pendleton County,US,6070
41041,STANDARD,Flemingsburg,KY,Fleming County,US,6190
41042,STANDARD,Florence,KY,Boone County,US,47320
41043,STANDARD,Foster,KY,Bracken County,US,1720
41044,STANDARD,Germantown,KY,Bracken County,US,960
41045,STANDARD,Ghent,KY,Carroll County,US,1040
41046,STANDARD,Glencoe,KY,Gallatin County,US,1630
41048,STANDARD,Hebron,KY,Boone County,US,16140
41049,STANDARD,Hillsboro,KY,Fleming County,US,2090
41051,STANDARD,Independence,KY,Kenton County,US,30380
41052,STANDARD,Jonesville,KY,Grant County,US,260
41053,PO BOX,Kenton,KY,Kenton County,US,0
41054,PO BOX,Mason,KY,Grant County,US,0
41055,STANDARD,Mayslick,KY,Mason County,US,1530
41056,STANDARD,Maysville,KY,Mason County,US,11510
41059,STANDARD,Melbourne,KY,Campbell County,US,2460
41061,PO BOX,Milford,KY,Bracken County,US,24
41062,PO BOX,Minerva,KY,Mason County,US,75
41063,STANDARD,Morning View,KY,Kenton County,US,2830
41064,STANDARD,Mount Olivet,KY,Robertson County,US,1610
41065,PO BOX,Muses Mills,KY,Fleming County,US,57
41071,STANDARD,Newport,KY,Campbell County,US,15010
41072,PO BOX,Newport,KY,Campbell County,US,287
41073,STANDARD,Bellevue,KY,Campbell County,US,4660
41074,STANDARD,Dayton,KY,Campbell County,US,4460
41075,STANDARD,Fort Thomas,KY,Campbell County,US,15900
41076,STANDARD,Newport,KY,Campbell County,US,13770
41080,STANDARD,Petersburg,KY,Boone County,US,1620
41081,PO BOX,Plummers Landing,KY,Fleming County,US,0
41083,STANDARD,Sanders,KY,Carroll County,US,1100
41085,PO BOX,Silver Grove,KY,Campbell County,US,889
41086,STANDARD,Sparta,KY,Gallatin County,US,1920
41091,STANDARD,Union,KY,Boone County,US,24970
41092,STANDARD,Verona,KY,Boone County,US,3540
41093,STANDARD,Wallingford,KY,Fleming County,US,2260
41094,STANDARD,Walton,KY,Boone County,US,14590
41095,STANDARD,Warsaw,KY,Gallatin County,US,3250
41096,PO BOX,Washington,KY,Mason County,US,154
41097,STANDARD,Williamstown,KY,Grant County,US,5950
41098,STANDARD,Worthville,KY,Owen County,US,1350
41099,UNIQUE,Newport,KY,Campbell County,US,0
41101,STANDARD,Ashland,KY,Boyd County,US,13950
41102,STANDARD,Ashland,KY,Boyd County,US,15760
41105,PO BOX,Ashland,KY,Boyd County,US,994
41114,UNIQUE,Ashland,KY,Boyd County,US,0
41121,STANDARD,Argillite,KY,Greenup County,US,1330
41124,STANDARD,Blaine,KY,Lawrence County,US,670
41128,PO BOX,Carter,KY,Carter County,US,55
41129,STANDARD,Catlettsburg,KY,Boyd County,US,7700
41132,STANDARD,Denton,KY,Carter County,US,320
41135,STANDARD,Emerson,KY,Lewis County,US,156
41139,STANDARD,Flatwoods,KY,Greenup County,US,6820
41141,STANDARD,Garrison,KY,Lewis County,US,1970
41142,PO BOX,Grahn,KY,Carter County,US,225
41143,STANDARD,Grayson,KY,Carter County,US,11140
41144,STANDARD,Greenup,KY,Greenup County,US,8070
41146,STANDARD,Hitchins,KY,Carter County,US,390
41149,STANDARD,Isonville,KY,Elliott County,US,400
41159,STANDARD,Martha,KY,Lawrence County,US,350
41160,STANDARD,Mazie,KY,Lawrence County,US,23
41164,STANDARD,Olive Hill,KY,Carter County,US,9580
41166,STANDARD,Quincy,KY,Lewis County,US,520
41168,STANDARD,Rush,KY,Boyd County,US,2210
41169,STANDARD,Russell,KY,Greenup County,US,4910
41171,STANDARD,Sandy Hook,KY,Elliott County,US,3150
41173,PO BOX,Soldier,KY,Carter County,US,228
41174,STANDARD,South Portsmouth,KY,Greenup County,US,780
41175,STANDARD,South Shore,KY,Greenup County,US,4500
41179,STANDARD,Vanceburg,KY,Lewis County,US,5660
41180,STANDARD,Webbville,KY,Lawrence County,US,750
41181,PO BOX,Willard,KY,Carter County,US,217
41183,STANDARD,Worthington,KY,Greenup County,US,1330
41189,STANDARD,Tollesboro,KY,Lewis County,US,2080
41201,STANDARD,Adams,KY,Lawrence County,US,136
41203,STANDARD,Beauty,KY,Martin County,US,280
41204,STANDARD,Boons Camp,KY,Johnson County,US,350
41214,STANDARD,Debord,KY,Martin County,US,410
41216,STANDARD,East Point,KY,Floyd County,US,950
41219,STANDARD,Flatgap,KY,Johnson County,US,1470
41222,STANDARD,Hagerhill,KY,Johnson County,US,1870
41224,STANDARD,Inez,KY,Martin County,US,3190
41226,STANDARD,Keaton,KY,Johnson County,US,123
41230,STANDARD,Louisa,KY,Lawrence County,US,9440
41231,STANDARD,Lovely,KY,Martin County,US,600
41232,STANDARD,Lowmansville,KY,Lawrence County,US,480
41234,STANDARD,Meally,KY,Johnson County,US,350
41238,STANDARD,Oil Springs,KY,Johnson County,US,890
41240,STANDARD,Paintsville,KY,Johnson County,US,4610
41250,STANDARD,Pilgrim,KY,Martin County,US,520
41254,STANDARD,River,KY,Johnson County,US,390
41255,STANDARD,Sitka,KY,Johnson County,US,740
41256,STANDARD,Staffordsville,KY,Johnson County,US,1700
41257,STANDARD,Stambaugh,KY,Johnson County,US,400
41260,STANDARD,Thelma,KY,Johnson County,US,550
41262,STANDARD,Tomahawk,KY,Martin County,US,730
41263,STANDARD,Tutor Key,KY,Johnson County,US,300
41264,STANDARD,Ulysses,KY,Lawrence County,US,340
41265,STANDARD,Van Lear,KY,Johnson County,US,1280
41267,STANDARD,Warfield,KY,Martin County,US,640
41268,STANDARD,West Van Lear,KY,Johnson County,US,470
41271,STANDARD,Williamsport,KY,Johnson County,US,210
41274,STANDARD,Wittensville,KY,Johnson County,US,590
41301,STANDARD,Campton,KY,Wolfe County,US,4190
41307,STANDARD,Athol,KY,Lee County,US,0
41310,STANDARD,Bays,KY,Breathitt County,US,0
41311,STANDARD,Beattyville,KY,Lee County,US,4250
41313,PO BOX,Bethany,KY,Wolfe County,US,0
41314,STANDARD,Booneville,KY,Owsley County,US,2960
41317,STANDARD,Clayhole,KY,Breathitt County,US,270
41332,STANDARD,Hazel Green,KY,Wolfe County,US,860
41333,PO BOX,Heidelberg,KY,Lee County,US,57
41338,STANDARD,Island City,KY,Owsley County,US,20
41339,STANDARD,Jackson,KY,Breathitt County,US,7000
41347,PO BOX,Lone,KY,Lee County,US,0
41348,STANDARD,Lost Creek,KY,Breathitt County,US,950
41351,STANDARD,Mistletoe,KY,Owsley County,US,0
41352,STANDARD,Mize,KY,Morgan County,US,390
41360,STANDARD,Pine Ridge,KY,Wolfe County,US,280
41362,PO BOX,Primrose,KY,Lee County,US,25
41364,STANDARD,Ricetown,KY,Owsley County,US,107
41365,STANDARD,Rogers,KY,Wolfe County,US,330
41366,STANDARD,Rousseau,KY,Breathitt County,US,78
41367,STANDARD,Rowdy,KY,Perry County,US,185
41368,PO BOX,Saint Helens,KY,Lee County,US,141
41385,STANDARD,Vancleve,KY,Breathitt County,US,480
41386,STANDARD,Vincent,KY,Owsley County,US,75
41390,STANDARD,Whick,KY,Breathitt County,US,119
41397,STANDARD,Zoe,KY,Lee County,US,143
41408,STANDARD,Cannel City,KY,Morgan County,US,300
41413,PO BOX,Crockett,KY,Morgan County,US,97
41421,STANDARD,Elkfork,KY,Morgan County,US,270
41425,STANDARD,Ezel,KY,Morgan County,US,780
41426,PO BOX,Falcon,KY,Magoffin County,US,216
41433,PO BOX,Gapville,KY,Magoffin County,US,0
41451,PO BOX,Malone,KY,Morgan County,US,70
41459,PO BOX,Ophir,KY,Morgan County,US,0
41464,STANDARD,Royalton,KY,Magoffin County,US,330
41465,STANDARD,Salyersville,KY,Magoffin County,US,7880
41472,STANDARD,West Liberty,KY,Morgan County,US,7070
41477,PO BOX,Wrigley,KY,Morgan County,US,36
41501,STANDARD,Pikeville,KY,Pike County,US,14160
41502,PO BOX,Pikeville,KY,Pike County,US,3245
41503,STANDARD,South Williamson,KY,Pike County,US,400
41512,STANDARD,Ashcamp,KY,Pike County,US,480
41513,STANDARD,Belcher,KY,Pike County,US,310
41514,STANDARD,Belfry,KY,Pike County,US,2480
41517,STANDARD,Burdine,KY,Letcher County,US,188
41519,STANDARD,Canada,KY,Pike County,US,740
41520,PO BOX,Dorton,KY,Pike County,US,476
41522,STANDARD,Elkhorn City,KY,Pike County,US,2770
41524,STANDARD,Fedscreek,KY,Pike County,US,210
41526,PO BOX,Fords Branch,KY,Pike County,US,92
41527,STANDARD,Forest Hills,KY,Pike County,US,430
41528,STANDARD,Freeburn,KY,Pike County,US,300
41531,STANDARD,Hardy,KY,Pike County,US,720
41534,STANDARD,Hellier,KY,Pike County,US,282
41535,STANDARD,Huddy,KY,Pike County,US,270
41537,STANDARD,Jenkins,KY,Letcher County,US,2920
41538,PO BOX,Jonancy,KY,Pike County,US,218
41539,STANDARD,Kimper,KY,Pike County,US,1120
41540,STANDARD,Lick Creek,KY,Pike County,US,250
41542,PO BOX,Lookout,KY,Pike County,US,269
41543,STANDARD,Mc Andrews,KY,Pike County,US,380
41544,STANDARD,Mc Carr,KY,Pike County,US,510
41547,STANDARD,Majestic,KY,Pike County,US,236
41548,STANDARD,Mouthcard,KY,Pike County,US,440
41549,PO BOX,Myra,KY,Pike County,US,202
41553,STANDARD,Phelps,KY,Pike County,US,1310
41554,STANDARD,Phyllis,KY,Pike County,US,540
41555,STANDARD,Pinsonfork,KY,Pike County,US,460
